invoice_id,customer_id,invoice_date,amount_excluding_vat,vat_rate,total_with_vat
INV-001639,CUST-0159,2025-05-20,89.0,0.0,89.0
INV-001640,CUST-0159,2025-06-20,131.0,0.0,131.0
INV-001641,CUST-0159,2025-07-20,131.0,0.0,131.0
INV-001642,CUST-0159,2025-08-20,131.0,0.0,131.0
INV-001643,CUST-0160,2024-04-22,89.0,0.19,105.91
INV-001644,CUST-0160,2024-05-22,89.0,0.19,105.91
INV-001645,CUST-0160,2024-06-22 00:00:00,89.0,0.19,105.91
INV-001646,CUST-0160,2024-07-22 00:00:00,89.0,0.19,105.91
INV-001647,CUST-0160,2024-08-22,89.0,0.19,105.91
INV-001648,CUST-0160,2024-09-22 00:00:00,89.0,0.19,105.91
INV-001649,CUST-0160,2024-10-22,89.0,0.19,105.91
INV-001650,CUST-0160,2024-11-22,89.0,0.19,105.91
INV-001651,CUST-0160,2024-12-22 00:00:00,89.0,0.19,105.91
INV-001652,CUST-0160,2025-01-22,89.0,0.19,105.91
INV-001653,CUST-0160,2025-02-22,89.0,0.19,105.91
INV-001654,CUST-0160,2025-03-22,89.0,0.19,105.91
INV-001655,CUST-0160,2025-04-22,89.0,0.19,105.91
INV-001656,CUST-0160,2025-05-22,89.0,0.19,105.91
INV-001657,CUST-0160,2025-06-22,89.0,0.19,105.91
INV-001658,CUST-0160,2025-07-22,89.0,0.19,105.91
INV-001659,CUST-0160,2025-08-22,89.0,0.19,105.91
INV-001660,CUST-0160,2025-09-22,89.0,0.19,105.91
INV-001661,CUST-0160,2025-10-22,111.0,0.19,132.09
INV-001662,CUST-0160,2025-11-22,111.0,0.19,132.09
INV-001663,CUST-0160,2025-12-22,111.0,0.19,132.09
INV-001664,CUST-0161,26-12-2025,125.0,0.2,150.0
INV-001665,CUST-0162,2025-11-25,125.0,0.19,148.75
INV-001666,CUST-0162,2025-12-25,125.0,0.19,148.75
INV-001667,CUST-0163,2025-10-01,125.0,0.2,150.0
INV-001668,CUST-0163,2025-11-01,125.0,0.2,150.0
INV-001669,CUST-0163,2025-12-01,125.0,0.2,150.0
INV-001670,CUST-0164,2024-11-17,89.0,0.2,106.8
INV-001671,CUST-0164,2024-12-17,89.0,0.2,106.8
INV-001672,CUST-0164,2025-01-17,89.0,0.2,106.8
INV-001673,CUST-0164,2025-02-17,89.0,0.2,106.8
INV-001674,CUST-0164,2025-03-17,89.0,0.2,106.8
INV-001675,CUST-0164,2025-04-17,89.0,0.2,106.8
INV-001676,CUST-0164,2025-05-17,133.0,0.2,159.6
INV-001677,CUST-0164,2025-06-17,133.0,0.2,159.6
INV-001678,CUST-0164,2025-07-17,133.0,0.2,159.6
INV-001679,CUST-0165,2025-10-22,125.0,0.19,148.75
INV-001680,CUST-0165,2025-11-22,125.0,0.19,148.75
INV-001681,CUST-0165,2025-12-22,125.0,0.19,148.75
INV-001682,CUST-0166,2024-05-15,89.0,0.19,105.91
INV-001683,CUST-0166,2024-06-15,89.0,0.19,105.91
INV-001684,CUST-0166,2024-07-15 00:00:00,89.0,0.19,105.91
INV-001685,CUST-0166,2024-08-15,89.0,0.19,105.91
INV-001686,CUST-0166,2024-09-15,89.0,0.19,105.91
INV-001687,CUST-0166,2024-10-15,89.0,0.19,105.91
INV-001688,CUST-0166,2024-11-15,89.0,0.19,105.91
INV-001689,CUST-0166,2024-12-15,89.0,0.19,105.91
INV-001690,CUST-0166,2025-01-15 00:00:00,143.0,0.19,170.17
INV-001691,CUST-0166,2025-02-15,143.0,0.19,170.17
INV-001692,CUST-0166,2025-03-15,143.0,0.19,170.17
INV-001693,CUST-0166,2025-04-15,143.0,0.19,170.17
INV-001694,CUST-0166,2025-05-15,143.0,0.19,170.17
INV-001695,CUST-0166,2025-06-15,143.0,0.19,170.17
INV-001696,CUST-0166,2025-07-15,143.0,0.19,170.17
INV-001697,CUST-0166,2025-08-15,143.0,0.19,170.17
INV-001698,CUST-0166,2025-09-15,143.0,0.19,170.17
INV-001699,CUST-0166,2025-10-15,143.0,0.19,170.17
INV-001700,CUST-0166,2025-11-15,143.0,0.19,170.17
INV-001701,CUST-0166,2025-12-15,143.0,0.19,170.17
INV-001702,CUST-0167,2024-05-05,89.0,0.2,106.8
INV-001703,CUST-0167,2024-06-05,89.0,0.2,106.8
INV-001704,CUST-0167,2024-07-05,89.0,0.2,106.8
INV-001705,CUST-0167,2024-08-05,89.0,0.2,106.8
INV-001706,CUST-0167,2024-09-05,89.0,0.2,106.8
INV-001707,CUST-0167,2024-10-05,89.0,0.2,106.8
INV-001708,CUST-0167,2024-11-05,89.0,0.2,106.8
INV-001709,CUST-0167,2024-12-05,89.0,0.2,106.8
INV-001710,CUST-0167,2025-01-05,89.0,0.2,106.8
INV-001711,CUST-0167,2025-02-05,89.0,0.2,106.8
INV-001712,CUST-0167,2025-03-05,89.0,0.2,106.8
INV-001713,CUST-0167,2025-04-05,89.0,0.2,106.8
INV-001714,CUST-0167,2025-05-05,89.0,0.2,106.8
INV-001715,CUST-0167,2025-06-05,89.0,0.2,106.8
INV-001716,CUST-0167,2025-07-05,89.0,0.2,106.8
INV-001717,CUST-0167,2025-08-05,89.0,0.2,106.8
INV-001718,CUST-0167,2025-09-05,89.0,0.2,106.8
INV-001719,CUST-0167,2025-10-05,89.0,0.2,106.8
INV-001720,CUST-0167,2025-11-05,89.0,0.2,106.8
INV-001721,CUST-0167,2025-12-05,89.0,0.2,106.8
INV-001722,CUST-0168,2025-07-02,89.0,0.19,105.91
INV-001723,CUST-0168,2025-08-02,89.0,0.19,105.91
INV-001724,CUST-0168,2025-09-02,89.0,0.19,105.91
INV-001725,CUST-0168,2025-10-02,89.0,0.19,105.91
INV-001726,CUST-0168,2025-11-02,89.0,0.19,105.91
INV-001727,CUST-0168,2025-12-02,89.0,0.19,105.91
INV-001728,CUST-0169,2024-07-04,89.0,0.2,106.8
INV-001729,CUST-0169,2024-08-04,89.0,0.2,106.8
INV-001730,CUST-0169,2024-09-04,89.0,0.2,106.8
INV-001731,CUST-0169,2024-10-04,128.0,0.2,153.6
INV-001732,CUST-0169,2024-11-04,128.0,0.2,153.6
INV-001733,CUST-0169,12/04/2024,128.0,0.2,153.6
INV-001734,CUST-0169,2025-01-04,128.0,0.2,153.6
INV-001735,CUST-0169,2025-02-04,128.0,0.2,153.6
INV-001736,CUST-0169,2025-03-04,128.0,0.2,153.6
INV-001737,CUST-0169,04/04/2025,128.0,0.2,153.6
INV-001738,CUST-0169,04-05-2025,128.0,0.2,153.6
INV-001739,CUST-0169,2025-06-04,128.0,0.2,153.6
INV-001740,CUST-0169,2025-07-04,128.0,0.2,153.6
INV-001741,CUST-0169,2025-08-04,128.0,0.2,153.6
INV-001742,CUST-0170,11/12/2024,89.0,0.19,105.91
INV-001743,CUST-0170,2024-12-12,89.0,0.19,105.91
INV-001744,CUST-0170,2025-01-12,89.0,0.19,105.91
INV-001745,CUST-0170,02/12/2025,89.0,0.19,105.91
INV-001746,CUST-0170,2025-03-12,89.0,0.19,105.91
INV-001747,CUST-0170,2025-04-12,89.0,0.19,105.91
INV-001748,CUST-0170,2025-05-12,89.0,0.19,105.91
INV-001749,CUST-0170,2025-06-12,89.0,0.19,105.91
INV-001750,CUST-0170,2025-07-12,89.0,0.19,105.91
INV-001751,CUST-0170,2025-08-12,89.0,0.19,105.91
INV-001752,CUST-0170,09/12/2025,89.0,0.19,105.91
INV-001753,CUST-0170,2025-10-12,89.0,0.19,105.91
INV-001754,CUST-0170,2025-11-12,89.0,0.19,105.91
INV-001755,CUST-0170,2025-12-12,89.0,0.19,105.91
INV-001756,CUST-0171,2025-11-05,125.0,0.2,150.0
INV-001757,CUST-0171,2025-12-05,125.0,0.2,150.0
INV-001758,CUST-0172,03/09/2025,89.0,0.0,89.0
INV-001759,CUST-0172,2025-04-09,89.0,0.0,89.0
INV-001760,CUST-0172,2025-05-09,89.0,0.0,89.0
INV-001761,CUST-0172,2025-06-09,89.0,0.0,89.0
INV-001762,CUST-0172,2025-07-09,89.0,0.0,89.0
INV-001763,CUST-0172,08/09/2025,89.0,0.0,89.0
INV-001764,CUST-0172,2025-09-09,89.0,0.0,89.0
INV-001765,CUST-0172,2025-10-09,89.0,0.0,89.0
INV-001766,CUST-0172,2025-11-09,89.0,0.0,89.0
INV-001767,CUST-0172,12/09/2025,89.0,0.0,89.0
INV-001768,CUST-0173,23-08-2024,89.0,0.0,89.0
INV-001769,CUST-0173,2024-09-23,89.0,0.0,89.0
INV-001770,CUST-0173,2024-10-23,89.0,0.0,89.0
INV-001771,CUST-0173,2024-11-23,89.0,0.0,89.0
INV-001772,CUST-0173,12/23/2024,89.0,0.0,89.0
INV-001773,CUST-0173,2025-01-23,89.0,0.0,89.0
INV-001774,CUST-0173,2025-02-23,89.0,0.0,89.0
INV-001775,CUST-0173,2025-03-23,89.0,0.0,89.0
INV-001776,CUST-0173,2025-04-23,89.0,0.0,89.0
INV-001777,CUST-0173,2025-05-23,89.0,0.0,89.0
INV-001778,CUST-0173,2025-06-23,89.0,0.0,89.0
INV-001779,CUST-0173,2025-07-23,89.0,0.0,89.0
INV-001780,CUST-0173,23-08-2025,89.0,0.0,89.0
INV-001781,CUST-0174,2024-01-17,89.0,0.0,89.0
INV-001782,CUST-0174,2024-02-17,89.0,0.0,89.0
INV-001783,CUST-0174,2024-03-17,89.0,0.0,89.0
INV-001784,CUST-0174,2024-04-17,89.0,0.0,89.0
INV-001785,CUST-0174,2024-05-17,89.0,0.0,89.0
INV-001786,CUST-0174,2024-06-17,89.0,0.0,89.0
INV-001787,CUST-0174,2024-07-17,89.0,0.0,89.0
INV-001788,CUST-0174,2024-08-17,89.0,0.0,89.0
INV-001789,CUST-0174,2024-09-17,89.0,0.0,89.0
INV-001790,CUST-0174,2024-10-17,89.0,0.0,89.0
INV-001791,CUST-0174,2024-11-17,89.0,0.0,89.0
INV-001792,CUST-0174,2024-12-17,89.0,0.0,89.0
INV-001793,CUST-0174,2025-01-17,89.0,0.0,89.0
INV-001794,CUST-0174,2025-02-17,89.0,0.0,89.0
INV-001795,CUST-0174,2025-03-17,89.0,0.0,89.0
INV-001796,CUST-0174,2025-04-17,89.0,0.0,89.0
INV-001797,CUST-0174,2025-05-17,89.0,0.0,89.0
INV-001798,CUST-0174,2025-06-17,89.0,0.0,89.0
INV-001799,CUST-0174,2025-07-17,89.0,0.0,89.0
INV-001800,CUST-0174,2025-08-17 00:00:00,89.0,0.0,89.0
INV-001801,CUST-0174,2025-09-17,89.0,0.0,89.0
INV-001802,CUST-0174,2025-10-17,89.0,0.0,89.0
INV-001803,CUST-0174,2025-11-17,89.0,0.0,89.0
INV-001804,CUST-0174,2025-12-17,89.0,0.0,89.0
INV-001805,CUST-0175,2024-02-06,89.0,0.19,105.91
INV-001806,CUST-0175,2024-03-06,89.0,0.19,105.91
INV-001807,CUST-0175,2024-04-06,89.0,0.19,105.91
INV-001808,CUST-0175,05/06/2024,89.0,0.19,105.91
INV-001809,CUST-0175,06-06-2024,89.0,0.19,105.91
INV-001810,CUST-0175,2024-07-06,89.0,0.19,105.91
INV-001811,CUST-0175,2024-08-06,89.0,0.19,105.91
INV-001812,CUST-0175,2024-09-06,89.0,0.19,105.91
INV-001813,CUST-0175,06-10-2024,89.0,0.19,105.91
INV-001814,CUST-0175,2024-11-06,116.0,0.19,138.04
INV-001815,CUST-0175,2024-12-06,116.0,0.19,138.04
INV-001816,CUST-0175,01/06/2025,116.0,0.19,138.04
INV-001817,CUST-0175,2025-02-06,116.0,0.19,138.04
INV-001818,CUST-0175,2025-03-06,116.0,0.19,138.04
INV-001819,CUST-0175,2025-04-06,116.0,0.19,138.04
INV-001820,CUST-0175,2025-05-06,116.0,0.19,138.04
INV-001821,CUST-0175,2025-06-06 00:00:00,116.0,0.19,138.04
INV-001822,CUST-0175,2025-07-06 00:00:00,116.0,0.19,138.04
INV-001823,CUST-0175,2025-08-06,116.0,0.19,138.04
INV-001824,CUST-0175,2025-09-06,116.0,0.19,138.04
INV-001825,CUST-0175,2025-10-06,116.0,0.19,138.04
INV-001826,CUST-0175,2025-11-06,116.0,0.19,138.04
INV-001827,CUST-0175,2025-12-06,116.0,0.19,138.04
INV-001828,CUST-0176,2024-05-22,89.0,0.0,89.0
INV-001829,CUST-0176,2024-06-22,89.0,0.0,89.0
INV-001830,CUST-0176,2024-07-22,89.0,0.0,89.0
INV-001831,CUST-0176,2024-08-22,89.0,0.0,89.0
INV-001832,CUST-0176,2024-09-22,89.0,0.0,89.0
INV-001833,CUST-0176,2024-10-22,89.0,0.0,89.0
INV-001834,CUST-0176,2024-11-22,89.0,0.0,89.0
INV-001835,CUST-0176,2024-12-22,89.0,0.0,89.0
INV-001836,CUST-0176,2025-01-22,89.0,0.0,89.0
INV-001837,CUST-0176,2025-02-22,89.0,0.0,89.0
INV-001838,CUST-0176,2025-03-22,89.0,0.0,89.0
INV-001839,CUST-0176,22-04-2025,89.0,0.0,89.0
INV-001840,CUST-0176,2025-05-22,89.0,0.0,89.0
INV-001841,CUST-0176,2025-06-22,89.0,0.0,89.0
INV-001842,CUST-0176,2025-07-22,89.0,0.0,89.0
INV-001843,CUST-0176,22-08-2025,89.0,0.0,89.0
INV-001844,CUST-0176,2025-09-22,89.0,0.0,89.0
INV-001845,CUST-0176,2025-10-22,99999.0,0.0,99999.0
INV-001846,CUST-0176,2025-11-22,89.0,0.0,89.0
INV-001847,CUST-0176,2025-12-22,89.0,0.0,89.0
INV-001848,CUST-0177,2024-04-29,89.0,0.19,105.91
INV-001849,CUST-0177,2024-05-29,89.0,0.19,105.91
INV-001850,CUST-0177,2024-06-29,89.0,0.19,105.91
INV-001851,CUST-0177,2024-07-29,89.0,0.19,105.91
INV-001852,CUST-0177,2024-08-29,89.0,0.19,105.91
INV-001853,CUST-0177,2024-09-29,89.0,0.19,105.91
INV-001854,CUST-0177,2024-10-29,89.0,0.19,105.91
INV-001855,CUST-0177,2024-11-29,89.0,0.19,105.91
INV-001856,CUST-0177,2024-12-29,89.0,0.19,105.91
INV-001857,CUST-0177,2025-01-29 00:00:00,89.0,0.19,105.91
INV-001858,CUST-0177,2025-02-28,89.0,0.19,105.91
INV-001859,CUST-0177,2025-03-29,122.0,0.19,145.18
INV-001860,CUST-0177,2025-04-29,122.0,0.19,145.18
INV-001861,CUST-0177,2025-05-29,122.0,0.19,145.18
INV-001862,CUST-0177,2025-06-29,122.0,0.19,145.18
INV-001863,CUST-0177,2025-07-29,122.0,0.19,145.18
INV-001864,CUST-0177,2025-08-29,122.0,0.19,145.18
INV-001865,CUST-0177,2025-09-29,122.0,0.19,145.18
INV-001866,CUST-0177,2025-10-29,122.0,0.19,145.18
INV-001867,CUST-0177,2025-11-29,122.0,0.19,145.18
INV-001868,CUST-0177,2025-12-29,122.0,0.19,145.18
INV-001869,CUST-0178,2025-11-29,125.0,0.0,125.0
INV-001870,CUST-0178,2025-12-29,125.0,0.0,125.0
INV-001871,CUST-0179,2025-05-19,89.0,0.2,106.8
INV-001872,CUST-0179,2025-06-19,89.0,0.2,106.8
INV-001873,CUST-0179,2025-07-19,89.0,0.2,106.8
INV-001874,CUST-0179,2025-08-19,89.0,0.2,106.8
INV-001875,CUST-0179,2025-09-19,89.0,0.2,106.8
INV-001876,CUST-0179,2025-10-19,89.0,0.2,106.8
INV-001877,CUST-0179,2025-11-19,89.0,0.2,106.8
INV-001878,CUST-0179,2025-12-19,89.0,0.2,106.8
INV-001879,CUST-0180,2025-04-27,89.0,0.2,106.8
INV-001880,CUST-0180,2025-05-27,89.0,0.2,106.8
INV-001881,CUST-0180,2025-06-27 00:00:00,89.0,0.2,106.8
INV-001882,CUST-0180,2025-07-27,89.0,0.2,106.8
INV-001883,CUST-0180,2025-08-27 00:00:00,111.0,0.2,133.2
INV-001884,CUST-0180,2025-09-27,111.0,0.2,133.2
INV-001885,CUST-0180,2025-10-27,111.0,0.2,133.2
INV-001886,CUST-0180,2025-11-27,134.0,0.2,160.8
INV-001887,CUST-0180,2025-12-27,134.0,0.2,160.8
INV-001888,CUST-0181,2024-09-17,89.0,0.0,89.0
INV-001889,CUST-0181,2024-10-17,89.0,0.0,89.0
INV-001890,CUST-0181,2024-11-17,89.0,0.0,89.0
INV-001891,CUST-0181,2024-12-17,89.0,0.0,89.0
INV-001892,CUST-0181,17-01-2025,89.0,0.0,89.0
INV-001893,CUST-0181,02/17/2025,89.0,0.0,89.0
INV-001894,CUST-0181,2025-03-17,89.0,0.0,89.0
INV-001895,CUST-0181,2025-04-17,89.0,0.0,89.0
INV-001896,CUST-0181,2025-05-17,89.0,0.0,89.0
INV-001897,CUST-0181,2025-06-17,89.0,0.0,89.0
INV-001898,CUST-0181,2025-07-17,89.0,0.0,89.0
INV-001899,CUST-0181,2025-08-17,89.0,0.0,89.0
INV-001900,CUST-0181,2025-09-17,89.0,0.0,89.0
INV-001901,CUST-0181,2025-10-17,89.0,0.0,89.0
INV-001902,CUST-0181,17-11-2025,89.0,0.0,89.0
INV-001903,CUST-0181,2025-12-17,89.0,0.0,89.0
INV-001904,CUST-0182,2025-05-10,89.0,0.0,89.0
INV-001905,CUST-0182,2025-06-10,89.0,0.0,89.0
INV-001906,CUST-0182,2025-07-10,89.0,0.0,89.0
INV-001907,CUST-0182,2025-08-10,89.0,0.0,89.0
INV-001908,CUST-0182,2025-09-10,89.0,0.0,89.0
INV-001909,CUST-0182,2025-10-10,89.0,0.0,89.0
INV-001910,CUST-0182,2025-11-10,89.0,0.0,89.0
INV-001911,CUST-0182,2025-12-10,89.0,0.0,89.0
INV-001912,CUST-0183,2024-03-22,89.0,0.2,106.8
INV-001913,CUST-0183,2024-04-22,89.0,0.2,106.8
INV-001914,CUST-0183,2024-05-22,89.0,0.2,106.8
INV-001915,CUST-0183,2024-06-22,89.0,0.2,106.8
INV-001916,CUST-0183,2024-07-22,89.0,0.2,106.8
INV-001917,CUST-0183,2024-08-22,89.0,0.2,106.8
INV-001918,CUST-0183,2024-09-22,89.0,0.2,106.8
INV-001919,CUST-0183,2024-10-22,141.0,0.2,169.2
INV-001920,CUST-0183,2024-11-22,141.0,0.2,169.2
INV-001921,CUST-0183,2024-12-22,141.0,0.2,169.2
INV-001922,CUST-0183,2025-01-22 00:00:00,141.0,0.2,169.2
INV-001923,CUST-0183,2025-02-22,141.0,0.2,169.2
INV-001924,CUST-0183,03/22/2025,141.0,0.2,169.2
INV-001925,CUST-0183,2025-04-22,141.0,0.2,169.2
INV-001926,CUST-0183,2025-05-22,141.0,0.2,169.2
INV-001927,CUST-0183,2025-06-22,141.0,0.2,169.2
INV-001928,CUST-0183,2025-07-22,141.0,0.2,169.2
INV-001929,CUST-0183,2025-08-22,141.0,0.2,169.2
INV-001930,CUST-0183,2025-09-22,141.0,0.2,169.2
INV-001931,CUST-0183,2025-10-22,141.0,0.2,169.2
INV-001932,CUST-0183,2025-11-22,141.0,0.2,169.2
INV-001933,CUST-0183,2025-12-22,141.0,0.2,169.2
INV-001934,CUST-0184,2025-03-28,89.0,0.2,106.8
INV-001935,CUST-0184,2025-04-28,89.0,0.2,106.8
INV-001936,CUST-0184,2025-05-28,89.0,0.2,106.8
INV-001937,CUST-0184,2025-06-28,89.0,0.2,106.8
INV-001938,CUST-0184,2025-07-28,89.0,0.2,106.8
INV-001939,CUST-0184,2025-08-28,89.0,0.2,106.8
INV-001940,CUST-0184,2025-09-28,89.0,0.2,106.8
INV-001941,CUST-0184,2025-10-28 00:00:00,89.0,0.2,106.8
INV-001942,CUST-0184,2025-11-28,89.0,0.2,106.8
INV-001943,CUST-0184,28-12-2025,89.0,0.2,106.8
INV-001944,CUST-0185,2024-02-22,89.0,0.2,106.8
INV-001945,CUST-0185,2024-03-22,89.0,0.2,106.8
INV-001946,CUST-0185,2024-04-22,89.0,0.2,106.8
INV-001947,CUST-0185,2024-05-22,89.0,0.2,106.8
INV-001948,CUST-0185,2024-06-22,89.0,0.2,106.8
INV-001949,CUST-0185,2024-07-22,89.0,0.2,106.8
INV-001950,CUST-0185,2024-08-22,89.0,0.2,106.8
INV-001951,CUST-0185,2024-09-22,89.0,0.2,106.8
INV-001952,CUST-0185,2024-10-22,89.0,0.2,106.8
INV-001953,CUST-0185,22-11-2024,89.0,0.2,106.8
INV-001954,CUST-0185,2024-12-22,89.0,0.2,106.8
INV-001955,CUST-0185,2025-01-22,89.0,0.2,106.8
INV-001956,CUST-0185,22-02-2025,89.0,0.2,106.8
INV-001957,CUST-0185,2025-03-22,89.0,0.2,106.8
INV-001958,CUST-0185,2025-04-22,89.0,0.2,106.8
INV-001959,CUST-0185,2025-05-22,89.0,0.2,106.8
INV-001960,CUST-0185,2025-06-22,89.0,0.2,106.8
INV-001961,CUST-0185,2025-07-22,89.0,0.2,106.8
INV-001962,CUST-0185,2025-08-22,89.0,0.2,106.8
INV-001963,CUST-0185,2025-09-22,89.0,0.2,106.8
INV-001964,CUST-0185,2025-10-22,89.0,0.2,106.8
INV-001965,CUST-0185,2025-11-22,89.0,0.2,106.8
INV-001966,CUST-0185,2025-12-22 00:00:00,89.0,0.2,106.8
INV-001967,CUST-0186,2025-10-27,125.0,0.0,125.0
INV-001968,CUST-0186,2025-11-27,125.0,0.0,125.0
INV-001969,CUST-0186,2025-12-27,125.0,0.0,125.0
INV-001970,CUST-0187,2024-05-28,89.0,0.0,89.0
INV-001971,CUST-0187,2024-06-28,89.0,0.0,89.0
INV-001972,CUST-0187,28-07-2024,89.0,0.0,89.0
INV-001973,CUST-0187,2024-08-28,89.0,0.0,89.0
INV-001974,CUST-0187,2024-09-28,89.0,0.0,89.0
INV-001975,CUST-0187,2024-10-28,89.0,0.0,89.0
INV-001976,CUST-0187,2024-11-28,89.0,0.0,89.0
INV-001977,CUST-0187,2024-12-28,118.0,0.0,118.0
INV-001978,CUST-0187,2025-01-28 00:00:00,118.0,0.0,118.0
INV-001979,CUST-0187,2025-02-28,118.0,0.0,118.0
INV-001980,CUST-0187,2025-03-28,118.0,0.0,118.0
INV-001981,CUST-0187,2025-04-28,118.0,0.0,118.0
INV-001982,CUST-0187,2025-05-28,118.0,0.0,118.0
INV-001983,CUST-0187,2025-06-28,118.0,0.0,118.0
INV-001984,CUST-0187,2025-07-28,118.0,0.0,118.0
INV-001985,CUST-0187,2025-08-28,118.0,0.0,118.0
INV-001986,CUST-0187,2025-09-28,118.0,0.0,118.0
INV-001987,CUST-0188,2025-01-22,89.0,0.0,89.0
INV-001988,CUST-0188,2025-02-22,89.0,0.0,89.0
INV-001989,CUST-0188,2025-03-22,89.0,0.0,89.0
INV-001990,CUST-0188,04/22/2025,89.0,0.0,89.0
INV-001991,CUST-0188,2025-05-22,89.0,0.0,89.0
INV-001992,CUST-0188,2025-06-22,89.0,0.0,89.0
INV-001993,CUST-0188,2025-07-22,89.0,0.0,89.0
INV-001994,CUST-0188,2025-08-22,89.0,0.0,89.0
INV-001995,CUST-0188,2025-09-22,89.0,0.0,89.0
INV-001996,CUST-0188,2025-10-22,89.0,0.0,89.0
INV-001997,CUST-0188,2025-11-22,89.0,0.0,89.0
INV-001998,CUST-0188,2025-12-22,89.0,0.0,89.0
INV-001999,CUST-0189,2025-05-22,89.0,0.2,106.8
INV-002000,CUST-0189,2025-06-22,89.0,0.2,106.8
INV-002001,CUST-0189,2025-07-22,89.0,0.2,106.8
INV-002002,CUST-0189,2025-08-22,89.0,0.2,106.8
INV-002003,CUST-0189,2025-09-22,89.0,0.2,106.8
INV-002004,CUST-0189,2025-10-22,89.0,0.2,106.8
INV-002005,CUST-0189,2025-11-22,89.0,0.2,106.8
INV-002006,CUST-0189,2025-12-22,89.0,0.2,106.8
INV-002007,CUST-0190,08/05/2025,89.0,0.0,89.0
INV-002008,CUST-0190,2025-09-05,89.0,0.0,89.0
INV-002009,CUST-0190,2025-10-05,89.0,0.0,89.0
INV-002010,CUST-0190,2025-11-05,89.0,0.0,89.0
INV-002011,CUST-0190,2025-12-05,89.0,0.0,89.0
INV-002012,CUST-0191,2025-06-11,89.0,0.19,105.91
INV-002013,CUST-0191,2025-07-11,89.0,0.19,105.91
INV-002014,CUST-0191,2025-08-11,89.0,0.19,105.91
INV-002015,CUST-0191,2025-09-11 00:00:00,89.0,0.19,105.91
INV-002016,CUST-0191,2025-10-11,89.0,0.19,105.91
INV-002017,CUST-0191,2025-11-11,89.0,0.19,105.91
INV-002018,CUST-0191,12/11/2025,89.0,0.19,105.91
INV-002019,CUST-0192,2025-02-02,89.0,0.19,105.91
INV-002020,CUST-0192,2025-03-02,89.0,0.19,105.91
INV-002021,CUST-0192,2025-04-02,89.0,0.19,105.91
INV-002022,CUST-0192,02-05-2025,89.0,0.19,105.91
INV-002023,CUST-0192,2025-06-02,99999.0,0.19,118998.81
INV-002024,CUST-0192,2025-07-02,89.0,0.19,105.91
INV-002025,CUST-0192,2025-08-02,89.0,0.19,105.91
INV-002026,CUST-0192,2025-09-02,89.0,0.19,105.91
INV-002027,CUST-0192,2025-10-02,89.0,0.19,105.91
INV-002028,CUST-0192,2025-11-02,89.0,0.19,105.91
INV-002029,CUST-0192,2025-12-02,89.0,0.19,105.91
INV-002030,CUST-0193,2025-01-30,89.0,0.2,106.8
INV-002031,CUST-0193,2025-02-28,89.0,0.2,106.8
INV-002032,CUST-0193,2025-03-30,89.0,0.2,106.8
INV-002033,CUST-0193,04/30/2025,89.0,0.2,106.8
INV-002034,CUST-0193,2025-05-30,89.0,0.2,106.8
INV-002035,CUST-0193,2025-06-30,89.0,0.2,106.8
INV-002036,CUST-0193,2025-07-30,89.0,0.2,106.8
INV-002037,CUST-0193,08/30/2025,89.0,0.2,106.8
INV-002038,CUST-0193,2025-09-30,89.0,0.2,106.8
INV-002039,CUST-0193,2025-10-30,89.0,0.2,106.8
INV-002040,CUST-0193,2025-11-30,89.0,0.2,106.8
INV-002041,CUST-0193,2025-12-30,89.0,0.2,106.8
INV-002042,CUST-0194,2025-12-30,125.0,0.19,148.75
INV-002043,CUST-0195,2024-09-30,89.0,0.19,105.91
INV-002044,CUST-0195,2024-10-30,89.0,0.19,105.91
INV-002045,CUST-0195,2024-11-30,89.0,0.19,105.91
INV-002046,CUST-0195,2024-12-30,89.0,0.19,105.91
INV-002047,CUST-0195,2025-01-30 00:00:00,89.0,0.19,105.91
INV-002048,CUST-0195,2025-02-28,89.0,0.19,105.91
INV-002049,CUST-0195,2025-03-30 00:00:00,89.0,0.19,105.91
INV-002050,CUST-0195,2025-04-30,89.0,0.19,105.91
INV-002051,CUST-0195,2025-05-30,89.0,0.19,105.91
INV-002052,CUST-0195,2025-06-30,89.0,0.19,105.91
INV-002053,CUST-0195,07/30/2025,89.0,0.19,105.91
INV-002054,CUST-0195,2025-08-30,89.0,0.19,105.91
INV-002055,CUST-0195,2025-09-30,89.0,0.19,105.91
INV-002056,CUST-0195,2025-10-30,89.0,0.19,105.91
INV-002057,CUST-0195,2025-11-30,89.0,0.19,105.91
INV-002058,CUST-0195,12/30/2025,89.0,0.19,105.91
INV-002059,CUST-0196,2025-08-27,125.0,0.2,150.0
INV-002060,CUST-0196,2025-09-27,125.0,0.2,150.0
INV-002061,CUST-0196,27-10-2025,125.0,0.2,150.0
INV-002062,CUST-0196,2025-11-27,195.0,0.2,234.0
INV-002063,CUST-0196,12/27/2025,195.0,0.2,234.0
INV-002064,CUST-0197,2025-07-16,89.0,0.0,89.0
INV-002065,CUST-0197,2025-08-16,89.0,0.0,89.0
INV-002066,CUST-0198,2025-11-11,125.0,0.0,125.0
INV-002067,CUST-0198,2025-12-11,125.0,0.0,125.0
INV-002068,CUST-0199,2025-01-01,89.0,0.2,106.8
INV-002069,CUST-0199,2025-02-01,89.0,0.2,106.8
INV-002070,CUST-0199,2025-03-01,89.0,0.2,106.8
